leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,label
359.405472,131.8861696,324.6245601,130.3478426,356.0237389,61.53802061,325.9153306,60.18968546,358.8100063,224.2162718,325.9659913,227.2000262,0
358.9418613,139.1014425,322.6031639,136.8510487,357.5535297,64.04540534,326.4581733,61.40053908,358.2244463,228.4640284,326.6405233,228.9421615,0
359.3749084,134.4837297,321.9494796,133.4331224,356.559833,62.27408089,321.3258996,63.19519237,357.613955,226.1246169,326.813894,227.1559004,0
351.9883473,139.4739382,314.7754639,133.9971221,348.2369947,60.46047057,317.7622101,61.51615199,350.7326338,229.6698684,321.5350188,227.9786508,0
350.9090904,133.3733499,315.5832604,139.684585,349.4919734,72.40587456,312.7632332,65.84442461,349.7430671,229.9169548,320.1810199,229.774418,0
352.3769375,139.4234352,323.4794224,144.360098,349.9889389,67.29834881,317.4774999,69.63805056,351.6828656,233.9371532,321.8384351,232.7598104,0
357.2769823,154.43531,317.1961192,154.2523977,349.4751574,79.60543159,322.371237,82.02612266,354.4947252,245.1289706,323.4575431,245.4633814,0
355.1099298,155.5616181,320.2023908,158.3108262,353.3894355,86.78858848,321.0850484,87.00095211,358.0500046,247.8160307,328.0476902,246.5973723,0
354.3298465,159.9597733,318.1466506,160.3978608,354.2562881,87.31817362,322.3707062,91.80209122,357.5224516,253.4176587,327.4801853,252.4102209,0
358.1530492,155.5935972,321.0307112,157.5988382,354.4031649,82.10406733,322.1448087,87.1233376,357.5064699,250.5073664,329.748217,249.0617701,0
363.1855715,163.32251,325.75872,156.5175637,357.6782265,82.55646171,325.7545295,86.7426292,363.5084623,247.6909218,332.4038095,247.1482904,0
366.1404414,156.3907273,328.7308805,157.801675,360.4261874,85.89388938,330.9308054,88.49996264,367.5586179,248.1682769,334.4744155,250.6589375,0
364.70557,164.5851052,328.2914131,159.3178618,364.0961783,86.46989689,328.2851088,91.76142816,365.2812872,251.5350511,337.5460613,252.0182784,0
368.1774521,165.5127326,326.4238784,160.0428472,367.6452752,93.09361916,326.7931531,94.88963024,364.8167716,254.3768929,337.5081795,255.04032,0
366.9553601,177.7293514,322.03582,182.9568475,436.4867108,178.9900954,310.5059747,265.087468,363.2101481,260.1413532,331.6606056,258.9501787,4
365.9602699,175.5852226,318.976182,182.9899241,441.3997782,172.2537967,313.6189693,258.9931685,363.9218935,260.0032237,331.3204468,258.6641543,4
363.1826431,179.0625018,316.8438586,182.7541593,436.5355804,175.473868,311.8184682,259.1376755,362.1866929,258.8240687,330.8525795,258.5620791,4
362.3399163,178.4245438,319.9122135,182.7995195,440.3819056,170.1463379,312.4531816,255.4789892,362.6181035,255.5732406,330.1732931,255.4545095,4
362.9809474,174.3604382,319.2409097,182.5480355,433.6459794,172.3408818,312.6598868,256.7143591,362.3085564,256.4262672,329.2483103,258.3464121,4
367.2486162,176.1315481,320.64685,183.156027,448.5812045,172.8067907,315.8759384,263.3554693,363.4388805,259.8668343,332.8122397,260.1523092,4
365.3158352,178.7282326,321.6032627,184.2038519,444.7627796,171.3309688,313.8388283,262.62171,363.4822016,262.2674607,330.7258719,259.6417314,4
363.9940153,177.742243,319.7298869,184.1131203,441.4304751,170.3394668,314.8165841,261.842971,363.4873222,258.785933,329.008913,259.9385979,4
362.044025,176.7693976,316.6048177,181.1392818,444.0516641,167.0933458,312.6192203,255.8949894,363.1455606,255.6372191,330.3496577,254.6027052,4
361.9137571,174.602391,315.8870134,179.4575151,451.7533462,168.2989576,311.1150048,255.3710146,362.3503713,255.0126016,330.589369,256.6158414,4
362.1349287,175.0020663,317.2821556,178.2362578,443.8866474,175.7050212,313.1488676,257.0594981,362.6919146,254.3050693,330.1630582,255.781255,4
365.9596694,177.5011659,320.0201079,167.0713192,376.8722047,258.8018038,243.8370918,167.6168888,360.215442,252.517847,327.5020596,250.1850216,3
365.3525711,179.5912616,320.365589,166.266696,375.6986819,256.8690984,248.6500422,162.6474876,358.6351765,251.8999695,323.2147342,248.8268292,3
367.4683967,180.7098811,317.4037968,168.2488528,376.7896761,255.4806935,240.0425424,165.7780732,356.7365599,255.0926359,330.2806576,253.784472,3
364.7182239,180.7900974,317.3172937,169.7675844,376.3976742,255.8432496,242.6394456,165.8926861,356.7469831,255.3935006,326.2442523,252.555136,3
365.0657039,181.2467578,317.1888682,169.5959502,375.5762471,254.6328735,243.5614163,166.7542801,356.3381049,254.7988634,326.7145904,252.5747777,3
364.5686849,181.2573735,317.0848293,169.8711616,375.8349928,256.3701215,242.7135618,165.1746949,357.1339098,255.8041572,327.3835125,252.2655923,3
362.6763824,177.8148223,317.0295048,168.8657068,377.6038118,252.8876229,239.1567178,165.5671593,357.3476841,254.6285952,329.2405848,253.255182,3
361.8647672,176.4876693,317.249322,168.4564513,376.3613289,252.8672094,243.1297377,165.7499393,357.5517797,254.3334671,330.5019968,252.1518496,3
362.1791007,176.4472478,315.9537124,168.604555,376.3571808,254.445504,240.6143839,165.2305447,356.7385122,252.0919822,329.0043498,254.4030007,3
358.880782,174.5632977,315.0482139,173.151238,375.9923931,252.7546924,306.5818922,254.4420625,356.0527642,254.8820971,323.534964,252.5106395,5
362.4348081,173.4830475,316.9413697,175.2132156,377.3202105,254.4436013,304.7389501,258.5629377,360.0854396,253.4543905,327.2628948,252.4172741,5
363.4518394,176.085839,315.6244919,176.635407,378.1012763,255.3611088,306.779469,257.9248263,357.0615892,255.0489718,324.3708683,253.7672569,5
363.3940744,175.74452,315.0436425,177.0769486,377.6014534,256.9052763,306.7904171,259.2075808,356.5383768,255.6080638,325.0622522,253.2947955,5
362.6598596,175.4953413,314.7229139,176.8430522,376.8697855,256.2183308,307.6912194,258.4890529,357.0119349,256.0620335,324.7281495,253.3023708,5
362.6168732,174.7864589,315.4735923,175.6471383,378.0104988,255.3798938,306.254617,258.5487321,356.9118897,254.7267231,325.3739535,252.6350017,5
362.7973786,174.314507,314.9130177,175.5694922,379.100147,254.1677576,305.102643,257.5230995,360.7546134,251.5282651,325.8462862,252.0456542,5
363.0313636,173.5242109,318.1365162,172.7171181,372.3895389,252.5290933,305.1881527,258.4220273,360.6903674,250.323137,324.1264177,250.1520785,5
362.3346825,172.549317,317.3806363,172.8778825,377.6673077,252.852858,304.3868524,255.9993494,360.2457374,250.6286957,323.534316,249.720148,5
362.3403868,172.5220721,316.8715939,172.558091,374.6294896,253.0562483,301.1749726,255.1408441,359.4971368,251.3804307,324.3990278,251.1079268,5
358.4079787,156.8107284,321.8338046,155.6670678,353.5860092,84.48753921,321.5003083,87.53333513,355.5228491,247.7047549,326.4702458,248.8870423,0
351.6369581,153.9947613,315.6535766,154.5744028,350.7672302,87.73927749,312.9723326,83.98688512,350.9796962,244.3526144,319.5916736,246.2669499,0
351.3398128,153.5746252,315.2036357,157.6397931,350.1802456,88.01180463,315.271376,88.47835097,351.5865973,247.609653,322.4016148,248.4428059,0
357.8042629,156.415675,322.3467034,157.818274,353.2799984,86.5408251,320.9745222,87.70790761,357.7544814,247.5119996,326.7754327,248.833692,0
356.7142243,153.0865098,318.7715339,158.0591046,353.3657774,86.5129741,320.482615,84.38516081,355.7764893,247.1555592,326.6549678,245.980333,0
358.4756759,162.8499677,318.6514596,158.6724073,350.7277415,85.48584242,320.4238091,90.30370345,354.8947708,252.5600839,325.7327803,251.2120521,0
355.4941498,162.8407989,316.2881301,159.1307013,349.5702971,90.43703269,320.7770614,92.15665918,352.9532487,255.5885355,322.7270439,252.0963383,0
350.9126082,155.2021909,317.8099513,157.8861684,346.5479345,83.09028577,314.9553701,86.90373298,351.5290078,245.8306733,321.4321408,248.7057064,0
356.9081481,155.1592664,316.0320751,149.5172384,347.48534,80.00874267,320.6636672,81.51758593,353.2723801,244.3292489,322.8000437,241.4041044,0
345.6914174,154.5410734,311.7068004,153.3492119,341.4714776,79.49723,312.4996432,82.73153454,348.7957863,244.0841527,321.5145807,241.8327565,0
348.5465676,156.5292374,309.9288699,155.3061332,339.0471708,81.83263186,312.4654809,83.6236211,345.3316803,242.8933185,314.2675737,242.3232876,0
342.8568862,150.0847143,311.5039665,158.6961084,338.9782233,78.96603736,306.0961514,81.88711929,343.7836983,242.7087831,312.2975094,243.5770902,0
342.5878959,149.7175918,306.5704228,153.7318388,336.003875,79.69818341,305.3149308,79.27681727,343.9206545,240.1073615,311.7370668,244.3187366,0
344.8382956,149.6529145,311.9739454,155.4054854,343.1095898,81.27057207,306.716999,80.85610388,346.3966594,241.0790903,314.0916297,241.0719693,0
344.3741491,153.6554482,307.3986505,152.943254,363.8488451,86.50430078,281.9805523,85.31870618,344.1800795,240.4165495,312.5579436,240.393653,0
346.9238595,164.2812957,306.0259354,165.8928155,429.9691642,141.2894183,227.0581508,155.4486164,346.5582666,243.0391317,314.5001934,244.6901179,1
346.5601309,162.795839,303.3533397,163.7179505,427.0770293,141.7871187,238.4742387,157.7256552,343.028799,241.8827094,311.7736816,245.1209291,1
346.6104815,162.0555739,301.6760939,165.3643325,428.997419,143.2321944,224.2269806,156.8014454,343.0897418,242.9513824,315.0476587,247.8538387,1
346.8383008,162.5986911,301.3580062,164.8074463,429.9161552,144.8139599,221.748635,155.043364,342.572202,242.4914044,312.2893333,245.9423493,1
343.4755829,163.8920908,299.6779513,164.1314532,419.8864987,142.4429005,220.8804702,154.240071,340.7187044,244.005701,310.6153518,244.868067,1
347.5373023,162.352789,299.5962442,160.5321039,376.015361,154.1738145,278.0552869,150.3251421,340.074941,244.1613371,310.2585519,243.7809286,2
346.3852584,157.5484968,299.9453046,157.557879,353.1682906,160.1093652,304.1663099,155.6594661,343.4952684,240.1222171,312.1916548,240.4178066,2
349.1691331,159.3475966,300.7369383,156.9236504,356.2737642,157.1461521,287.7356564,153.9681016,343.6607826,238.7959995,313.6435674,241.2265961,2
347.7829221,157.8674874,300.2995756,155.8532683,355.2544771,157.1921443,290.0056291,155.7635504,342.5904779,241.4215611,312.5714854,240.7481361,2
350.4066388,158.7586173,301.2274507,157.3378167,362.2813302,156.880564,301.3508228,155.3912308,343.9571334,239.3931609,315.8212112,239.6280639,2
347.3394962,164.3683539,300.271592,158.7108379,346.8435307,155.0651901,300.0841533,156.4888349,343.1003721,241.7233773,314.9326386,241.6380323,2
348.7452194,158.1470131,298.2509156,159.0077724,344.9397449,156.4680541,289.1048129,154.6860125,343.6655721,242.0636519,313.2893591,241.3728986,2
348.6956768,159.3415668,299.0674387,158.1469246,346.2426999,159.2763372,289.53249,155.3216846,342.3861593,242.7402752,313.4999569,243.024348,2
346.6701547,160.8987532,298.8325218,158.2430317,355.467508,158.3495784,289.6570383,156.6243329,344.7313383,242.635641,314.5397351,242.9639378,2
345.8322404,159.5218226,298.3819995,158.5934261,349.8411288,158.9306218,291.0275302,153.7142059,343.9519338,242.0949224,313.0125709,245.4196896,2
344.4052621,158.2883174,296.2496587,158.6838291,362.2414572,152.4183974,291.0733442,153.6981566,342.4280971,240.6433312,311.8728855,243.5423018,2
341.243314,158.4228656,295.677551,156.6667506,352.3234416,152.7748768,292.1554512,150.80173,339.2798498,236.5182998,307.5379546,240.6502102,2
337.2662059,155.175585,290.3229117,149.0498438,352.0431369,151.7466471,281.4365689,146.3735739,335.1238416,231.8782969,305.8421839,234.4742333,2
332.5041993,150.6292271,287.8921446,145.9213596,343.7790838,145.0361254,289.817934,146.4241805,332.9310528,229.3629076,302.586345,229.8929485,2
337.3296169,150.5847563,291.5304821,147.3682615,338.6692687,150.7756268,290.0974518,148.1382122,333.475874,229.5567001,303.9898807,231.5573809,2
341.0131672,138.2516282,294.4229796,137.3970126,351.4327969,133.1476419,293.6054132,134.3938149,337.149934,219.6843569,307.9827592,217.3072031,2
339.0942283,131.8168561,294.4874117,128.8303125,353.1129877,124.938761,296.1749721,124.0370256,338.7185182,214.1276318,308.5403322,213.3208899,2
344.9261614,138.0428947,297.4978999,133.3798539,355.3729451,131.0991015,298.3251669,130.9324797,343.0754612,214.8064762,310.1041532,219.3627446,2
347.508762,147.6370915,302.6066881,140.4810493,423.8095088,135.7903275,229.6962995,138.5336801,343.8399025,225.3402632,311.37883,226.7665178,1
346.8264742,148.0037537,302.106801,142.3728559,430.090145,138.6999792,226.0489215,147.6578956,344.3372681,225.7096395,313.6185137,226.5387102,1
343.8325797,150.3890807,299.9298829,149.9344566,419.6977506,143.7401019,218.3159542,150.2040121,341.9690144,227.588068,311.6171106,229.5766172,1
345.2834492,152.9585411,297.6697568,150.7932701,430.7209669,144.4457617,220.1755354,152.4269535,341.1739336,229.2270419,310.8803159,230.029537,1
346.5355982,144.9654589,302.3508071,143.0752751,433.8806422,138.9150614,226.5110801,143.7781195,344.3700646,223.9664591,313.0209698,224.6156614,1
349.2564006,140.9296236,305.8700113,140.0352514,437.1186739,137.1776282,226.7613724,141.7536662,345.0740517,218.4663556,315.7219717,218.8151229,1
350.6713387,133.6379494,305.1237076,130.9760057,428.7246603,130.497527,225.4526244,135.4120093,347.608805,213.3486451,315.6242585,215.15441,1
349.545872,134.1283962,304.858896,131.1917111,438.7545299,132.0199116,228.6016566,132.3595487,347.8970339,214.9874392,315.3481198,212.612438,1
346.1879342,137.5000412,303.5487267,133.5759069,436.0160647,131.4780036,223.9070021,134.0828533,343.6861886,216.071674,308.0269147,214.9490069,1
348.8701814,133.0489684,302.8564868,130.5789488,438.0566175,127.7365794,224.1305219,129.2115196,344.4965573,210.9579171,313.4244777,211.2739626,1
349.3535384,139.9527473,304.3574423,135.4496362,436.1667347,135.1615964,222.9742904,134.6933303,344.5963698,218.4057033,309.9743411,218.0572409,1
345.9782214,144.6544675,303.3661631,139.9519848,431.6915204,147.9044358,218.3928171,144.594433,340.7587923,223.1898043,308.8974563,220.6545782,1
342.0469986,154.1284933,297.6552048,151.730541,365.4125938,228.5799439,283.4260972,231.2550648,338.2149338,230.6826516,305.6258943,228.9410273,5
344.0687819,152.7402083,298.3606545,151.4510905,355.8915481,236.9216661,287.7242835,230.2428031,338.4418448,232.0195347,307.3604918,228.4235627,5
344.0406045,152.6615511,297.6273745,151.4841148,355.6069643,236.0535207,286.4425662,232.16738,338.8706351,232.8076956,306.1878343,229.7029575,5
342.2868853,154.8965444,295.4698936,153.2383661,354.1572559,237.1974053,288.8820249,231.9205622,338.2364986,233.4319241,306.8108234,230.5874411,5
342.8457953,155.6745204,295.5101961,154.0875193,355.5116298,238.175894,288.5246164,234.3878072,336.088374,234.4233544,306.2779961,232.9833617,5
341.6569377,152.6644541,292.3980414,151.6188367,352.1461272,235.3803414,287.1573233,230.7594594,337.5580562,231.0166057,304.6680013,230.1450067,5
340.6322943,153.5386199,292.1666372,150.9726764,356.2328504,234.1255517,287.4318296,229.9596993,335.4876938,233.9898937,303.1285662,232.6679035,5
337.6939983,153.3787401,290.2160317,151.2632961,347.0683226,235.4798373,281.4723901,229.4481041,330.7449405,234.2241545,300.8644272,230.8544127,5
337.2212487,143.5647201,290.8823495,142.8237374,347.8150475,227.0945001,281.2285138,223.3473241,329.2847244,223.3105907,299.9956996,220.3919472,5
338.4776468,143.4300538,290.3235075,141.9909266,348.9895413,225.7484204,281.2139174,216.9760222,329.0324966,221.199095,301.3511496,219.5717082,5
340.3071833,142.4291146,292.718152,140.891492,351.6547672,224.2259836,282.4013132,217.7779816,330.6608336,222.1870916,300.3971426,217.5673029,5
337.2383038,142.8496635,294.0044279,138.1541907,342.5985472,223.7079083,276.2226706,216.5328794,324.0225965,219.1799718,293.2627023,216.6380845,5
316.2328359,148.7255884,270.1748826,143.905672,329.7286144,225.6613775,255.1561579,221.5144393,307.8162628,222.3349706,274.4555114,221.5866973,5
291.1695575,148.7787325,245.954061,149.5190297,305.3121105,229.3787495,235.4500386,222.3743266,287.0525667,227.5466966,252.6189993,224.1104882,5
290.7069356,149.5681871,246.3720038,151.1671916,307.0369109,230.1539924,237.563984,226.8176431,288.2863078,226.0428437,256.1616504,226.5954051,5
291.9675671,153.6968043,248.9746798,153.7548399,305.1809567,235.2120664,239.9994885,225.6701399,288.8375734,227.5372511,257.4824246,226.9253656,5
295.3536105,153.5128833,252.0988828,152.845038,306.3389542,228.0812295,240.601998,227.4223363,291.2062032,227.0173772,262.312542,226.5710469,5
297.8786523,155.4614351,252.8716173,153.8667063,314.5078975,233.540161,243.0032893,229.3752316,296.7229299,227.4086121,264.568979,227.5327987,5
295.9455551,154.8881665,251.423269,154.2534133,309.2518208,232.202683,244.3740748,229.807528,294.8430249,227.924025,262.2252487,228.0492132,5
293.8732091,153.7189212,248.075602,155.237731,309.7339031,232.7048057,241.7273073,228.0236938,290.6231192,230.2395446,258.9746467,225.8049276,5
291.2723439,153.6374546,248.1923872,152.9780117,306.1443687,231.4417307,238.5002131,227.5052283,289.9337865,228.1811057,255.2914347,226.3001379,5
292.6494233,152.5347675,244.6080714,151.1495085,374.204198,151.8848637,164.0553397,153.0042217,288.554938,227.742932,257.3412389,228.2075491,1
289.02872,132.9480051,247.8744543,135.8403643,307.4525189,68.77633101,236.0610604,67.82332826,287.7788747,221.6617224,256.5439694,221.8037977,0
286.5226256,131.3018163,250.5976017,133.4724049,282.6396866,64.38971167,252.4530155,63.03098973,287.6175062,222.7851758,259.1235284,220.5474622,0
286.7504798,131.3252958,251.1357572,130.7711676,280.252889,61.51022623,253.8301479,62.77582665,287.2433773,219.2120352,256.6258883,221.5700467,0
286.8095673,132.7681418,252.2683983,131.9072683,282.8643558,66.70639941,254.0675593,62.68186025,287.6650888,221.6649301,256.3389556,221.6990187,0
287.7502552,131.4816952,248.6006654,136.2643323,280.9477689,64.58270115,257.0358272,65.89068149,289.0885098,222.5621203,258.5911453,222.0169281,0
289.9210534,139.8105987,251.0611936,135.4365556,285.6080934,70.75055128,258.0005558,64.50316254,289.9394735,222.4992114,261.3239682,221.9137571,0
290.9317199,140.4425572,255.3990275,139.5053894,284.2077155,68.52381942,256.2344365,69.88009431,291.0704597,227.3522755,262.095368,225.4223218,0
289.8143671,140.5943877,255.751936,139.0085716,284.4121784,72.56944442,259.5921637,67.20299074,291.3733134,226.8116523,263.2412618,225.2455109,0
290.7463566,140.3826524,253.5710667,134.5107813,282.7091606,66.55630543,255.7716425,69.5056804,291.5491163,226.5908653,262.6313632,226.1627565,0
292.1741445,135.8944576,255.9869484,139.1496732,285.1799785,69.03700395,258.2311472,67.1388293,291.173858,227.8857398,260.4376827,228.2609549,0
290.8445913,141.3560312,249.6093441,138.3257324,310.6294986,73.86934357,252.8754588,69.47009,290.8626852,227.5962574,260.8986159,225.7961464,0
290.2873268,150.8906571,246.8210085,156.2743242,356.4670171,140.9589197,236.1830586,238.3464028,288.5334727,230.3248909,257.3560231,228.9487101,4
289.1459894,150.7823201,245.2976038,157.9190715,360.7254583,140.9918555,240.9990664,228.8941646,289.0974405,226.6301835,258.0167869,228.6296333,4
289.0222464,150.9145963,244.0700942,157.550378,360.6158828,142.2957527,238.8601793,231.3725716,289.1819635,229.4754364,257.2799508,228.1328968,4
288.6882332,150.6054171,242.0212915,157.2677145,364.7517344,140.6411647,238.7308282,230.7438424,287.4009519,230.4865434,256.5508177,228.1460839,4
284.6305525,146.295089,242.4474895,154.82402,362.1402937,139.2572087,238.2897209,230.7456887,285.8106455,227.9090451,252.7995775,228.3357781,4
283.185887,148.6159902,239.0216612,156.0295111,347.8648543,141.4973146,231.1518354,234.6516456,285.6168981,227.8074433,249.8376209,229.2017885,4
285.1144835,147.079683,240.3241015,154.4300907,358.3695957,141.7742522,232.4454625,232.9439959,283.858603,228.9477669,250.8008303,227.9035098,4
284.5904899,148.4219526,240.5444432,155.1155775,355.6678292,142.2822516,236.5189388,229.5596847,286.7864935,227.973267,251.1828325,228.194421,4
283.3462226,150.2846954,238.7049362,156.6296892,363.8989547,141.8052589,231.9184632,236.6417567,284.6765673,228.731792,249.4661174,229.6585554,4
282.2085421,155.19225,235.3645515,159.9301086,360.7853335,158.1591018,232.7371891,232.8378973,281.581929,232.7627576,250.4820527,232.2419752,4
274.106399,169.5010973,225.7057593,168.5863509,286.3660671,250.8686906,214.8197139,248.2888129,266.74326,244.0073199,235.4819119,241.8881135,5
267.3863464,157.992771,217.4667383,157.6642019,281.3393157,237.0022548,211.0354168,239.5021418,263.3092712,233.5792896,227.6903199,234.6189445,5
267.6088402,162.4024373,218.7892843,160.3432241,281.9012374,240.3124314,210.7617806,238.4436742,263.2898287,237.4569157,228.1671773,234.8902512,5
265.3500641,170.3652567,218.5346828,168.9727441,274.8510351,250.398442,207.996777,249.7980394,260.638528,245.5063642,225.7376002,245.1682806,5
263.8152093,177.0278601,215.5478257,176.118618,276.0104606,256.3384908,207.0571176,255.5843145,259.4116356,253.4511392,224.3644852,253.0161752,5
261.169692,184.2796897,211.7329993,181.5160378,274.5554558,261.41288,204.7754593,262.2357968,255.8155468,258.1851802,221.5441032,257.9859305,5
260.3444417,183.5208903,211.3094924,182.4021004,273.7450227,262.9044318,202.9055902,263.2147866,255.7787941,258.5162156,221.3470143,257.7311865,5
365.1410452,162.6571297,318.7656937,161.8392159,375.7679601,242.1978889,304.848534,243.8779067,359.5585941,242.2699528,328.8009039,240.5970283,5
364.8660958,162.4781728,318.6714435,162.0905084,374.1633702,243.2078336,307.6321489,245.9874211,359.242666,241.9052868,328.6667798,240.0497482,5
362.2898038,163.9255735,316.889566,164.1963489,372.6469019,243.6035863,308.3735357,242.1017692,360.596111,242.4420947,326.7759813,241.9363761,5
363.0405806,164.2494059,316.1837417,164.3717561,375.5234763,238.2790104,308.4475742,244.8904064,358.1906788,246.1465206,327.5993538,242.6893296,5
364.4064596,165.2329652,318.6686516,165.5519113,377.2931178,239.9562976,310.480406,245.7245273,359.5342111,245.186955,328.8915471,242.8483411,5
361.9330687,166.767232,315.2000372,167.87747,371.546038,247.5987405,304.453636,249.2463781,356.9492688,247.7724858,325.695599,244.8492967,5
360.8728505,166.367658,313.9343416,167.9249937,373.9729172,244.6212007,303.6932404,247.3711003,357.3201864,246.8725154,324.8136208,245.805039,5
360.8347271,166.569,314.4773414,167.99227,370.7410179,249.171872,304.8087662,248.6713272,356.3408624,247.9488293,325.3429126,246.0243064,5
360.7210118,166.635789,315.0382024,169.2728121,370.6201432,249.1950815,305.4229013,249.7276367,355.4493229,247.2375669,324.1272705,247.6626629,5
360.2502249,168.185545,314.2548379,168.3285371,371.1789081,249.7519185,305.2094176,252.3173326,355.8192041,249.1622379,323.9362917,247.3091551,5
359.1462879,169.598028,312.6916986,168.6288457,373.161517,246.9922994,305.3933518,246.7465278,354.949057,246.0743405,324.6718487,245.4708982,5
359.2739791,167.2730875,317.1221085,164.8873117,374.2083369,176.2156097,315.4830532,178.4619816,357.2570839,242.7529598,325.3212947,244.7662315,2
360.9280661,161.4011113,311.3345062,160.3357443,361.9309094,158.0340805,318.0155436,158.0192301,359.256291,243.978968,324.0542513,244.5146299,2
359.3548302,160.9036824,312.2801037,158.9834233,376.1732582,160.5734659,313.3508243,148.8761011,355.7306651,240.3077265,326.6407205,245.4020473,2
359.5392742,160.0357775,312.58516,158.6769651,365.3641822,153.5782545,297.7642519,152.2204287,357.0106576,241.6344863,324.9534175,243.0282141,2
358.928834,161.4271244,311.7381771,159.1811439,374.3838226,157.9359226,315.2654827,148.4764943,354.2826214,240.2659791,323.5062836,243.5504635,2
358.5294558,161.4475812,312.1579158,157.5481683,375.7162432,153.4347937,310.5284256,144.308452,356.0327823,239.2014318,323.989576,240.8303223,2
358.83743,160.6769706,312.3642609,157.6831921,375.8580029,154.1224303,312.2997092,144.1040533,357.1355709,239.7404112,323.2341782,241.369836,2
357.9171753,160.7817262,312.4688075,158.3603891,371.9043142,155.4254121,310.2745524,156.0446812,357.6861428,240.3049064,323.9790236,242.9589123,2
358.6715105,161.1880711,312.6613054,158.587105,384.5839013,156.8220718,288.1960298,149.9504841,357.131284,240.5478376,325.5856492,242.9022217,2
359.5349256,159.7216277,312.3212779,159.4148775,368.513374,158.448435,288.405068,150.4641975,358.4011421,240.9145228,324.6917493,244.6690738,2
359.2758699,162.2078889,313.1048574,157.1809673,373.3075665,151.9534581,309.6433078,144.7880772,353.5994982,237.7590114,324.4356678,238.7061881,2
359.6955884,160.4950428,311.7963312,156.6681345,365.1280638,151.6741654,310.0175816,146.2003591,356.4510658,237.5052598,323.9963853,238.3231841,2
358.8708404,161.3389898,312.6485092,156.3542422,362.1800001,151.8163915,308.9836538,146.0120677,356.2936454,238.1430171,322.5622207,240.622404,2
356.2493135,157.7274374,309.8069756,158.6111715,367.7261618,153.8346895,314.9150965,148.0835979,353.3272322,240.0228908,324.7229907,243.4754879,2
358.2398864,163.0047407,311.0838253,159.2202152,371.8631632,161.4066365,317.7094528,156.4747874,354.6112408,238.8783929,326.2410337,242.3959758,2
360.5681896,162.9026392,310.2964486,160.4095154,370.4282633,162.6114375,314.2544946,156.4304768,354.2601483,240.5536821,324.3165374,240.8923541,2
360.8278045,162.4237099,312.0842455,158.8785442,369.5433731,161.7732919,318.8735195,162.322645,356.6566687,237.9705633,325.5473716,239.3735538,2
359.7842231,156.4844348,312.7431803,153.1645599,374.1676642,142.1157461,310.2795854,130.0221203,355.6618385,237.0827428,325.5497551,240.2562153,2
357.6087561,155.9430261,317.5567357,150.3037218,369.1851758,89.81716745,318.4519093,92.75870406,357.0269491,236.6734667,328.2699031,238.8388423,0
359.1439728,145.3475436,316.8747937,144.2737016,355.8703305,76.85293347,321.4265584,77.96493288,357.8919886,235.7528253,329.5594949,236.676178,0
358.3187818,147.0663373,316.1598545,143.0760225,352.5549856,76.65504601,315.5740467,75.21680578,355.7234546,235.6551611,325.8854331,232.0317441,0
351.3500605,148.5162108,312.2370629,146.0805945,351.3427542,78.0134118,314.7358393,75.4615874,353.4478215,236.1728015,320.51168,238.9235907,0
351.4615852,146.615398,313.1543959,142.0693092,351.1219997,74.19895761,314.4429515,74.97095765,353.6057594,236.422359,323.7376811,235.2266785,0
353.4602865,149.0066093,312.0095695,145.8522469,353.4015693,78.54784508,313.1855974,76.54418784,353.7770633,235.0106577,326.214536,236.014566,0
355.132396,147.2906236,317.1363163,147.3544686,351.9882168,73.21674823,314.0402622,78.09117646,356.3321006,236.9638247,325.2226655,236.1427687,0
355.7476591,145.2206356,317.2844697,149.0481458,354.8210118,77.42039783,310.5203117,82.16266592,358.505525,237.8339199,326.1128069,238.5079021,0
356.4635284,149.4055169,318.5063955,149.2167654,355.9216714,78.98668221,312.9339899,83.19258192,359.4487026,237.6273323,324.9485916,238.3819412,0
358.5276498,148.2377395,321.0289047,149.3564772,356.239491,78.40560349,316.8127355,78.78329965,358.5219083,239.4021052,325.7559064,239.6665787,0
354.2077058,140.0689042,318.9712867,143.8174361,355.851209,75.13544579,316.9581389,77.23409383,359.6369247,235.6971494,330.3477779,235.2574561,0
359.610493,140.0861541,319.7316787,141.7048926,359.3235347,74.30391154,322.0884447,74.12594721,360.5361509,234.341059,326.084669,234.2308843,0
359.4310434,144.6435069,326.0337996,147.114463,359.931874,76.38202191,322.6074662,75.8508646,362.9984552,234.9216792,331.6968747,233.8354885,0
362.3453506,150.0913582,323.7884343,143.5673462,358.7210261,73.58446698,322.272335,74.62982355,362.2493649,233.9758216,332.4468416,234.4921706,0
360.9572969,140.0259683,324.5832551,141.6924604,367.8915082,75.51061554,318.9685377,74.62397279,363.5302847,233.9784903,331.6898195,232.4560015,0
359.1515429,149.6520261,315.5612848,151.4847066,432.3998156,138.8773374,239.4064507,142.1929449,359.5895554,230.0820889,330.5960208,232.6333641,1
359.4748033,148.6378748,315.4010135,147.5710581,437.2852305,134.9276012,243.6162906,140.421571,357.9158394,230.9908766,328.8334697,231.2563843,1
